_id,Closed Status,Duration,Start Station Id,Start Date,Start Station Name,End Date,End Station Id,End Station Name,Rider Type
182,NORMAL,1074,26,2024-03-31T19:29:08,S 27th St & Sidney St. (Southside Works),2024-03-31T19:47:02,13,S Bouquet Ave & Sennott St,MEMBER
183,NORMAL,1042,26,2024-03-31T19:28:54,S 27th St & Sidney St. (Southside Works),2024-03-31T19:46:16,13,S Bouquet Ave & Sennott St,MEMBER
184,NORMAL,1075,26,2024-03-31T19:28:47,S 27th St & Sidney St. (Southside Works),2024-03-31T19:46:42,13,S Bouquet Ave & Sennott St,MEMBER
185,NORMAL,611,5,2024-03-31T19:28:37,Allegheny Station,2024-03-31T19:38:48,58,W North Ave & Federal St,MEMBER
186,NORMAL,847,26,2024-03-31T19:27:31,S 27th St & Sidney St. (Southside Works),2024-03-31T19:41:38,38,Allequippa St & Darragh St,MEMBER
187,NORMAL,458,18,2024-03-31T19:27:18,21st St & Penn Ave,2024-03-31T19:34:56,6,10th St & Penn Ave,MEMBER
188,NORMAL,172,51,2024-03-31T19:27:02,Coltart Ave & Forbes Ave,2024-03-31T19:29:54,50,Atwood St & Bates St,MEMBER
189,NORMAL,595,26,2024-03-31T19:24:55,S 27th St & Sidney St. (Southside Works),2024-03-31T19:34:50,10,Zulema St & Coltart Ave,MEMBER
190,NORMAL,297,49,2024-03-31T19:23:42,Technology Dr & Bates St,2024-03-31T19:28:39,26,S 27th St & Sidney St. (Southside Works),MEMBER
191,NORMAL,184,12,2024-03-31T19:22:58,O'Hara St and University Place,2024-03-31T19:26:02,34,N Dithridge St & Centre Ave,MEMBER
192,NORMAL,209,13,2024-03-31T19:20:32,S Bouquet Ave & Sennott St,2024-03-31T19:24:01,10,Zulema St & Coltart Ave,MEMBER
193,NORMAL,372,59,2024-03-31T19:17:41,Forbes Ave at TCS Hall (CMU Campus),2024-03-31T19:23:53,50,Atwood St & Bates St,MEMBER
194,NORMAL,412,59,2024-03-31T19:16:44,Forbes Ave at TCS Hall (CMU Campus),2024-03-31T19:23:36,20,Boulevard of the Allies & Parkview Ave,MEMBER
195,NORMAL,607,27,2024-03-31T19:16:40,W Station Square Dr & Bessemer Court,2024-03-31T19:26:47,27,W Station Square Dr & Bessemer Court,MEMBER
196,NORMAL,1481,29,2024-03-31T19:16:26,Forbes Ave & Schenley Dr,2024-03-31T19:41:07,20,Boulevard of the Allies & Parkview Ave,MEMBER
197,NORMAL,632,13,2024-03-31T19:16:07,S Bouquet Ave & Sennott St,2024-03-31T19:26:39,15,Ivy St & Walnut St,MEMBER
198,GRACE_PERIOD,26,29,2024-03-31T19:15:44,Forbes Ave & Schenley Dr,2024-03-31T19:16:10,29,Forbes Ave & Schenley Dr,MEMBER
199,NORMAL,1530,29,2024-03-31T19:15:40,Forbes Ave & Schenley Dr,2024-03-31T19:41:10,20,Boulevard of the Allies & Parkview Ave,MEMBER
200,NORMAL,907,26,2024-03-31T19:14:09,S 27th St & Sidney St. (Southside Works),2024-03-31T19:29:16,10,Zulema St & Coltart Ave,MEMBER
201,NORMAL,411,33,2024-03-31T19:14:02,Schenley Dr & Schenley Dr Ext,2024-03-31T19:20:53,20,Boulevard of the Allies & Parkview Ave,MEMBER
202,NORMAL,413,33,2024-03-31T19:13:55,Schenley Dr & Schenley Dr Ext,2024-03-31T19:20:48,20,Boulevard of the Allies & Parkview Ave,MEMBER
203,NORMAL,246,13,2024-03-31T19:13:51,S Bouquet Ave & Sennott St,2024-03-31T19:17:57,10,Zulema St & Coltart Ave,MEMBER
204,NORMAL,257,13,2024-03-31T19:13:40,S Bouquet Ave & Sennott St,2024-03-31T19:17:57,10,Zulema St & Coltart Ave,MEMBER
205,NORMAL,2066,29,2024-03-31T19:12:38,Forbes Ave & Schenley Dr,2024-03-31T19:47:04,22,Forbes Ave & Market Square,MEMBER
206,NORMAL,2045,29,2024-03-31T19:12:36,Forbes Ave & Schenley Dr,2024-03-31T19:46:41,22,Forbes Ave & Market Square,MEMBER
207,NORMAL,379,20,2024-03-31T19:10:32,Boulevard of the Allies & Parkview Ave,2024-03-31T19:16:51,13,S Bouquet Ave & Sennott St,MEMBER
208,NORMAL,371,20,2024-03-31T19:10:21,Boulevard of the Allies & Parkview Ave,2024-03-31T19:16:32,13,S Bouquet Ave & Sennott St,MEMBER
209,NORMAL,208,20,2024-03-31T19:10:11,Boulevard of the Allies & Parkview Ave,2024-03-31T19:13:39,51,Coltart Ave & Forbes Ave,MEMBER
210,NORMAL,504,51,2024-03-31T19:09:32,Coltart Ave & Forbes Ave,2024-03-31T19:17:56,51,Coltart Ave & Forbes Ave,CASUAL
211,NORMAL,239,18,2024-03-31T19:09:13,21st St & Penn Ave,2024-03-31T19:13:12,4,Burns White Center at 3 Crossings,MEMBER
212,NORMAL,235,18,2024-03-31T19:09:13,21st St & Penn Ave,2024-03-31T19:13:08,4,Burns White Center at 3 Crossings,MEMBER
213,NORMAL,292,34,2024-03-31T19:06:40,N Dithridge St & Centre Ave,2024-03-31T19:11:32,28,Fifth Ave & S Bouquet St,MEMBER
214,NORMAL,402,34,2024-03-31T19:05:24,N Dithridge St & Centre Ave,2024-03-31T19:12:06,38,Allequippa St & Darragh St,MEMBER
215,NORMAL,4110,5,2024-03-31T19:04:47,Allegheny Station,2024-03-31T20:13:17,5,Allegheny Station,CASUAL
216,TERMINATED,57261,44,2024-03-31T19:04:39,Hamilton Ave & Fifth Ave,2024-04-01T10:59:00,,,CASUAL
217,NORMAL,4122,5,2024-03-31T19:04:35,Allegheny Station,2024-03-31T20:13:17,5,Allegheny Station,CASUAL
218,NORMAL,2561,27,2024-03-31T19:02:25,W Station Square Dr & Bessemer Court,2024-03-31T19:45:06,27,W Station Square Dr & Bessemer Court,MEMBER
219,NORMAL,2596,27,2024-03-31T19:02:05,W Station Square Dr & Bessemer Court,2024-03-31T19:45:21,27,W Station Square Dr & Bessemer Court,MEMBER
220,NORMAL,582,48,2024-03-31T19:00:15,S Millvale Ave & Centre Ave,2024-03-31T19:09:57,30,Shady Ave & Ellsworth Ave,MEMBER
221,NORMAL,257,37,2024-03-31T18:59:21,S Negley Ave & Centre Ave,2024-03-31T19:03:38,1,Pierce St & Summerlea St,MEMBER
222,NORMAL,126,27,2024-03-31T18:58:54,W Station Square Dr & Bessemer Court,2024-03-31T19:01:00,27,W Station Square Dr & Bessemer Court,MEMBER
223,NORMAL,310,37,2024-03-31T18:58:26,S Negley Ave & Centre Ave,2024-03-31T19:03:36,1,Pierce St & Summerlea St,MEMBER
224,NORMAL,360,37,2024-03-31T18:57:59,S Negley Ave & Centre Ave,2024-03-31T19:03:59,1,Pierce St & Summerlea St,MEMBER
225,NORMAL,353,37,2024-03-31T18:57:55,S Negley Ave & Centre Ave,2024-03-31T19:03:48,1,Pierce St & Summerlea St,MEMBER
226,NORMAL,268,20,2024-03-31T18:57:18,Boulevard of the Allies & Parkview Ave,2024-03-31T19:01:46,28,Fifth Ave & S Bouquet St,MEMBER
227,NORMAL,229,13,2024-03-31T18:57:10,S Bouquet Ave & Sennott St,2024-03-31T19:00:59,20,Boulevard of the Allies & Parkview Ave,MEMBER
228,NORMAL,87,50,2024-03-31T18:57:04,Atwood St & Bates St,2024-03-31T18:58:31,10,Zulema St & Coltart Ave,MEMBER
229,NORMAL,95,50,2024-03-31T18:56:54,Atwood St & Bates St,2024-03-31T18:58:29,10,Zulema St & Coltart Ave,MEMBER
230,NORMAL,1239,27,2024-03-31T18:55:21,W Station Square Dr & Bessemer Court,2024-03-31T19:16:00,26,S 27th St & Sidney St. (Southside Works),MEMBER
231,NORMAL,1723,27,2024-03-31T18:55:18,W Station Square Dr & Bessemer Court,2024-03-31T19:24:01,49,Technology Dr & Bates St,MEMBER
232,NORMAL,1686,27,2024-03-31T18:55:17,W Station Square Dr & Bessemer Court,2024-03-31T19:23:23,49,Technology Dr & Bates St,MEMBER
233,NORMAL,759,33,2024-03-31T18:52:43,Schenley Dr & Schenley Dr Ext,2024-03-31T19:05:22,38,Allequippa St & Darragh St,MEMBER
234,NORMAL,703,22,2024-03-31T18:52:25,Forbes Ave & Market Square,2024-03-31T19:04:08,58,W North Ave & Federal St,MEMBER
235,NORMAL,693,22,2024-03-31T18:52:14,Forbes Ave & Market Square,2024-03-31T19:03:47,58,W North Ave & Federal St,MEMBER
236,NORMAL,189,33,2024-03-31T18:51:58,Schenley Dr & Schenley Dr Ext,2024-03-31T18:55:07,13,S Bouquet Ave & Sennott St,MEMBER
237,NORMAL,182,33,2024-03-31T18:51:57,Schenley Dr & Schenley Dr Ext,2024-03-31T18:54:59,13,S Bouquet Ave & Sennott St,MEMBER
238,NORMAL,1353,33,2024-03-31T18:49:53,Schenley Dr & Schenley Dr Ext,2024-03-31T19:12:26,29,Forbes Ave & Schenley Dr,MEMBER
239,NORMAL,1362,33,2024-03-31T18:49:52,Schenley Dr & Schenley Dr Ext,2024-03-31T19:12:34,29,Forbes Ave & Schenley Dr,MEMBER
240,NORMAL,1120,40,2024-03-31T18:48:55,7th St & Penn Ave,2024-03-31T19:07:35,26,S 27th St & Sidney St. (Southside Works),CASUAL
241,NORMAL,57,29,2024-03-31T18:48:31,Forbes Ave & Schenley Dr,2024-03-31T18:49:28,33,Schenley Dr & Schenley Dr Ext,MEMBER
242,NORMAL,59,29,2024-03-31T18:48:25,Forbes Ave & Schenley Dr,2024-03-31T18:49:24,33,Schenley Dr & Schenley Dr Ext,MEMBER
243,NORMAL,339,23,2024-03-31T18:45:19,North Shore Trail & Fort Duquesne Bridge,2024-03-31T18:50:58,23,North Shore Trail & Fort Duquesne Bridge,CASUAL
244,NORMAL,483,20,2024-03-31T18:43:14,Boulevard of the Allies & Parkview Ave,2024-03-31T18:51:17,28,Fifth Ave & S Bouquet St,MEMBER
245,TERMINATED,67950,40,2024-03-31T18:42:30,7th St & Penn Ave,2024-04-01T13:35:00,,,CASUAL
246,TERMINATED,67969,40,2024-03-31T18:42:11,7th St & Penn Ave,2024-04-01T13:35:00,,,CASUAL
247,NORMAL,258,37,2024-03-31T18:40:53,S Negley Ave & Centre Ave,2024-03-31T18:45:11,48,S Millvale Ave & Centre Ave,MEMBER
248,NORMAL,1185,33,2024-03-31T18:38:45,Schenley Dr & Schenley Dr Ext,2024-03-31T18:58:30,29,Forbes Ave & Schenley Dr,MEMBER
249,NORMAL,1218,33,2024-03-31T18:38:31,Schenley Dr & Schenley Dr Ext,2024-03-31T18:58:49,29,Forbes Ave & Schenley Dr,MEMBER
250,NORMAL,1136,48,2024-03-31T18:38:16,S Millvale Ave & Centre Ave,2024-03-31T18:57:12,48,S Millvale Ave & Centre Ave,MEMBER
251,NORMAL,122,34,2024-03-31T18:37:28,N Dithridge St & Centre Ave,2024-03-31T18:39:30,48,S Millvale Ave & Centre Ave,MEMBER
252,NORMAL,1149,13,2024-03-31T18:36:08,S Bouquet Ave & Sennott St,2024-03-31T18:55:17,37,S Negley Ave & Centre Ave,MEMBER
253,NORMAL,526,34,2024-03-31T18:35:55,N Dithridge St & Centre Ave,2024-03-31T18:44:41,15,Ivy St & Walnut St,MEMBER
254,NORMAL,536,34,2024-03-31T18:35:46,N Dithridge St & Centre Ave,2024-03-31T18:44:42,15,Ivy St & Walnut St,MEMBER
255,NORMAL,159,12,2024-03-31T18:35:39,O'Hara St and University Place,2024-03-31T18:38:18,34,N Dithridge St & Centre Ave,MEMBER
256,NORMAL,1784,18,2024-03-31T18:35:20,21st St & Penn Ave,2024-03-31T19:05:04,18,21st St & Penn Ave,CASUAL
257,NORMAL,1199,13,2024-03-31T18:35:09,S Bouquet Ave & Sennott St,2024-03-31T18:55:08,37,S Negley Ave & Centre Ave,MEMBER
258,GRACE_PERIOD,14,12,2024-03-31T18:35:05,O'Hara St and University Place,2024-03-31T18:35:19,12,O'Hara St and University Place,MEMBER
259,NORMAL,1389,13,2024-03-31T18:35:01,S Bouquet Ave & Sennott St,2024-03-31T18:58:10,37,S Negley Ave & Centre Ave,MEMBER
260,NORMAL,1255,22,2024-03-31T18:34:49,Forbes Ave & Market Square,2024-03-31T18:55:44,50,Atwood St & Bates St,MEMBER
261,NORMAL,1816,18,2024-03-31T18:34:42,21st St & Penn Ave,2024-03-31T19:04:58,18,21st St & Penn Ave,CASUAL
262,GRACE_PERIOD,22,18,2024-03-31T18:34:24,21st St & Penn Ave,2024-03-31T18:34:46,18,21st St & Penn Ave,CASUAL
263,NORMAL,111,13,2024-03-31T18:33:06,S Bouquet Ave & Sennott St,2024-03-31T18:34:57,13,S Bouquet Ave & Sennott St,MEMBER
264,GRACE_PERIOD,22,13,2024-03-31T18:32:27,S Bouquet Ave & Sennott St,2024-03-31T18:32:49,13,S Bouquet Ave & Sennott St,MEMBER
265,NORMAL,197,13,2024-03-31T18:31:04,S Bouquet Ave & Sennott St,2024-03-31T18:34:21,13,S Bouquet Ave & Sennott St,MEMBER
266,NORMAL,203,13,2024-03-31T18:31:03,S Bouquet Ave & Sennott St,2024-03-31T18:34:26,13,S Bouquet Ave & Sennott St,MEMBER
267,NORMAL,1451,13,2024-03-31T18:30:58,S Bouquet Ave & Sennott St,2024-03-31T18:55:09,37,S Negley Ave & Centre Ave,MEMBER
268,NORMAL,66,13,2024-03-31T18:30:58,S Bouquet Ave & Sennott St,2024-03-31T18:32:04,13,S Bouquet Ave & Sennott St,MEMBER
269,NORMAL,385,20,2024-03-31T18:30:01,Boulevard of the Allies & Parkview Ave,2024-03-31T18:36:26,13,S Bouquet Ave & Sennott St,MEMBER
270,NORMAL,1205,15,2024-03-31T18:29:54,Ivy St & Walnut St,2024-03-31T18:49:59,33,Schenley Dr & Schenley Dr Ext,MEMBER
271,NORMAL,1207,15,2024-03-31T18:29:51,Ivy St & Walnut St,2024-03-31T18:49:58,33,Schenley Dr & Schenley Dr Ext,MEMBER
272,NORMAL,1585,15,2024-03-31T18:28:51,Ivy St & Walnut St,2024-03-31T18:55:16,13,S Bouquet Ave & Sennott St,CASUAL
273,NORMAL,972,40,2024-03-31T18:28:41,7th St & Penn Ave,2024-03-31T18:44:53,55,Brighton Rd & Pennsylvania Ave,CASUAL
274,NORMAL,939,40,2024-03-31T18:28:34,7th St & Penn Ave,2024-03-31T18:44:13,55,Brighton Rd & Pennsylvania Ave,CASUAL
275,NORMAL,1611,15,2024-03-31T18:28:33,Ivy St & Walnut St,2024-03-31T18:55:24,13,S Bouquet Ave & Sennott St,CASUAL
276,GRACE_PERIOD,47,15,2024-03-31T18:27:29,Ivy St & Walnut St,2024-03-31T18:28:16,15,Ivy St & Walnut St,CASUAL
277,NORMAL,169,15,2024-03-31T18:26:50,Ivy St & Walnut St,2024-03-31T18:29:39,15,Ivy St & Walnut St,MEMBER
278,NORMAL,213,10,2024-03-31T18:25:34,Zulema St & Coltart Ave,2024-03-31T18:29:07,13,S Bouquet Ave & Sennott St,MEMBER
279,NORMAL,383,29,2024-03-31T18:25:12,Forbes Ave & Schenley Dr,2024-03-31T18:31:35,34,N Dithridge St & Centre Ave,MEMBER
280,NORMAL,258,15,2024-03-31T18:24:48,Ivy St & Walnut St,2024-03-31T18:29:06,15,Ivy St & Walnut St,MEMBER
281,NORMAL,333,50,2024-03-31T18:22:52,Atwood St & Bates St,2024-03-31T18:28:25,28,Fifth Ave & S Bouquet St,MEMBER
282,NORMAL,544,29,2024-03-31T18:22:37,Forbes Ave & Schenley Dr,2024-03-31T18:31:41,34,N Dithridge St & Centre Ave,MEMBER
283,NORMAL,1245,38,2024-03-31T18:22:28,Allequippa St & Darragh St,2024-03-31T18:43:13,26,S 27th St & Sidney St. (Southside Works),MEMBER
284,NORMAL,855,20,2024-03-31T18:21:11,Boulevard of the Allies & Parkview Ave,2024-03-31T18:35:26,37,S Negley Ave & Centre Ave,MEMBER
285,NORMAL,763,16,2024-03-31T18:20:44,Penn Ave & Putnam St (Bakery Square),2024-03-31T18:33:27,59,Forbes Ave at TCS Hall (CMU Campus),CASUAL
286,NORMAL,508,15,2024-03-31T18:19:57,Ivy St & Walnut St,2024-03-31T18:28:25,34,N Dithridge St & Centre Ave,MEMBER
287,NORMAL,571,15,2024-03-31T18:19:57,Ivy St & Walnut St,2024-03-31T18:29:28,12,O'Hara St and University Place,MEMBER
288,NORMAL,380,50,2024-03-31T18:19:55,Atwood St & Bates St,2024-03-31T18:26:15,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
289,NORMAL,660,1,2024-03-31T18:19:26,Pierce St & Summerlea St,2024-03-31T18:30:26,28,Fifth Ave & S Bouquet St,MEMBER
290,NORMAL,1130,38,2024-03-31T18:17:24,Allequippa St & Darragh St,2024-03-31T18:36:14,26,S 27th St & Sidney St. (Southside Works),MEMBER
291,NORMAL,537,47,2024-03-31T18:15:52,17th St & Penn Ave,2024-03-31T18:24:49,40,7th St & Penn Ave,MEMBER
292,NORMAL,550,47,2024-03-31T18:15:44,17th St & Penn Ave,2024-03-31T18:24:54,40,7th St & Penn Ave,MEMBER
293,NORMAL,199,34,2024-03-31T18:15:38,N Dithridge St & Centre Ave,2024-03-31T18:18:57,12,O'Hara St and University Place,MEMBER
294,NORMAL,282,18,2024-03-31T18:15:12,21st St & Penn Ave,2024-03-31T18:19:54,40,7th St & Penn Ave,MEMBER
295,NORMAL,310,51,2024-03-31T18:14:44,Coltart Ave & Forbes Ave,2024-03-31T18:19:54,13,S Bouquet Ave & Sennott St,MEMBER
296,NORMAL,1111,20,2024-03-31T18:14:32,Boulevard of the Allies & Parkview Ave,2024-03-31T18:33:03,13,S Bouquet Ave & Sennott St,MEMBER
297,NORMAL,344,51,2024-03-31T18:14:19,Coltart Ave & Forbes Ave,2024-03-31T18:20:03,13,S Bouquet Ave & Sennott St,MEMBER
298,GRACE_PERIOD,22,51,2024-03-31T18:14:14,Coltart Ave & Forbes Ave,2024-03-31T18:14:36,51,Coltart Ave & Forbes Ave,MEMBER
299,NORMAL,427,51,2024-03-31T18:13:42,Coltart Ave & Forbes Ave,2024-03-31T18:20:49,13,S Bouquet Ave & Sennott St,MEMBER
300,NORMAL,530,34,2024-03-31T18:12:55,N Dithridge St & Centre Ave,2024-03-31T18:21:45,20,Boulevard of the Allies & Parkview Ave,MEMBER
301,TERMINATED,60140,16,2024-03-31T18:11:40,Penn Ave & Putnam St (Bakery Square),2024-04-01T10:54:00,,,CASUAL
302,NORMAL,1291,58,2024-03-31T18:10:59,W North Ave & Federal St,2024-03-31T18:32:30,5,Allegheny Station,MEMBER
303,NORMAL,695,2,2024-03-31T18:09:49,Eliza Furnace Trail & Swineburne St,2024-03-31T18:21:24,2,Eliza Furnace Trail & Swineburne St,MEMBER
304,NORMAL,161,12,2024-03-31T18:06:25,O'Hara St and University Place,2024-03-31T18:09:06,34,N Dithridge St & Centre Ave,MEMBER
305,NORMAL,548,12,2024-03-31T18:05:34,O'Hara St and University Place,2024-03-31T18:14:42,15,Ivy St & Walnut St,MEMBER
306,NORMAL,1715,58,2024-03-31T18:05:14,W North Ave & Federal St,2024-03-31T18:33:49,22,Forbes Ave & Market Square,MEMBER
307,NORMAL,1495,13,2024-03-31T18:04:53,S Bouquet Ave & Sennott St,2024-03-31T18:29:48,22,Forbes Ave & Market Square,MEMBER
308,NORMAL,330,33,2024-03-31T18:03:23,Schenley Dr & Schenley Dr Ext,2024-03-31T18:08:53,10,Zulema St & Coltart Ave,MEMBER
309,NORMAL,140,28,2024-03-31T18:03:21,Fifth Ave & S Bouquet St,2024-03-31T18:05:41,50,Atwood St & Bates St,MEMBER
310,NORMAL,189,10,2024-03-31T18:01:13,Zulema St & Coltart Ave,2024-03-31T18:04:22,20,Boulevard of the Allies & Parkview Ave,MEMBER
311,NORMAL,555,20,2024-03-31T18:01:00,Boulevard of the Allies & Parkview Ave,2024-03-31T18:10:15,11,Ellsworth Ave & N Neville St,MEMBER
312,NORMAL,666,10,2024-03-31T17:59:55,Zulema St & Coltart Ave,2024-03-31T18:11:01,12,O'Hara St and University Place,MEMBER
313,NORMAL,672,10,2024-03-31T17:59:50,Zulema St & Coltart Ave,2024-03-31T18:11:02,12,O'Hara St and University Place,MEMBER
314,NORMAL,262,54,2024-03-31T17:59:32,W Ohio St & Brighton Rd,2024-03-31T18:03:54,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
315,NORMAL,1159,33,2024-03-31T17:59:30,Schenley Dr & Schenley Dr Ext,2024-03-31T18:18:49,10,Zulema St & Coltart Ave,MEMBER
316,NORMAL,2077,24,2024-03-31T17:59:15,Penn Ave & 33rd St,2024-03-31T18:33:52,19,42nd St & Butler St,MEMBER
317,NORMAL,486,28,2024-03-31T17:59:00,Fifth Ave & S Bouquet St,2024-03-31T18:07:06,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
318,NORMAL,247,11,2024-03-31T17:58:59,Ellsworth Ave & N Neville St,2024-03-31T18:03:06,15,Ivy St & Walnut St,MEMBER
319,NORMAL,949,33,2024-03-31T17:58:58,Schenley Dr & Schenley Dr Ext,2024-03-31T18:14:47,20,Boulevard of the Allies & Parkview Ave,MEMBER
320,NORMAL,259,11,2024-03-31T17:58:54,Ellsworth Ave & N Neville St,2024-03-31T18:03:13,15,Ivy St & Walnut St,MEMBER
321,NORMAL,2090,24,2024-03-31T17:58:54,Penn Ave & 33rd St,2024-03-31T18:33:44,19,42nd St & Butler St,MEMBER
322,NORMAL,971,33,2024-03-31T17:58:47,Schenley Dr & Schenley Dr Ext,2024-03-31T18:14:58,20,Boulevard of the Allies & Parkview Ave,MEMBER
323,NORMAL,227,50,2024-03-31T17:58:07,Atwood St & Bates St,2024-03-31T18:01:54,29,Forbes Ave & Schenley Dr,MEMBER
324,NORMAL,580,38,2024-03-31T17:56:37,Allequippa St & Darragh St,2024-03-31T18:06:17,34,N Dithridge St & Centre Ave,MEMBER
325,NORMAL,448,50,2024-03-31T17:56:09,Atwood St & Bates St,2024-03-31T18:03:37,34,N Dithridge St & Centre Ave,MEMBER
326,GRACE_PERIOD,6,20,2024-03-31T17:55:28,Boulevard of the Allies & Parkview Ave,2024-03-31T17:55:34,20,Boulevard of the Allies & Parkview Ave,MEMBER
327,NORMAL,287,28,2024-03-31T17:54:49,Fifth Ave & S Bouquet St,2024-03-31T17:59:36,20,Boulevard of the Allies & Parkview Ave,MEMBER
328,NORMAL,87,50,2024-03-31T17:54:30,Atwood St & Bates St,2024-03-31T17:55:57,50,Atwood St & Bates St,MEMBER
329,NORMAL,1361,47,2024-03-31T17:54:29,17th St & Penn Ave,2024-03-31T18:17:10,47,17th St & Penn Ave,CASUAL
330,NORMAL,178,12,2024-03-31T17:54:20,O'Hara St and University Place,2024-03-31T17:57:18,34,N Dithridge St & Centre Ave,MEMBER
331,NORMAL,1692,6,2024-03-31T17:54:20,10th St & Penn Ave,2024-03-31T18:22:32,21,Liberty Ave & Stanwix St,CASUAL
332,NORMAL,1363,47,2024-03-31T17:54:12,17th St & Penn Ave,2024-03-31T18:16:55,47,17th St & Penn Ave,CASUAL
333,NORMAL,1720,6,2024-03-31T17:54:08,10th St & Penn Ave,2024-03-31T18:22:48,21,Liberty Ave & Stanwix St,CASUAL
334,GRACE_PERIOD,4,20,2024-03-31T17:53:38,Boulevard of the Allies & Parkview Ave,2024-03-31T17:53:42,20,Boulevard of the Allies & Parkview Ave,MEMBER
335,GRACE_PERIOD,5,20,2024-03-31T17:53:21,Boulevard of the Allies & Parkview Ave,2024-03-31T17:53:26,20,Boulevard of the Allies & Parkview Ave,MEMBER
336,NORMAL,230,4,2024-03-31T17:52:45,Burns White Center at 3 Crossings,2024-03-31T17:56:35,18,21st St & Penn Ave,MEMBER
337,NORMAL,249,4,2024-03-31T17:52:23,Burns White Center at 3 Crossings,2024-03-31T17:56:32,18,21st St & Penn Ave,MEMBER
338,NORMAL,1058,36,2024-03-31T17:50:02,Penn Ave & S Pacific Ave,2024-03-31T18:07:40,12,O'Hara St and University Place,MEMBER
339,NORMAL,326,34,2024-03-31T17:49:08,N Dithridge St & Centre Ave,2024-03-31T17:54:34,29,Forbes Ave & Schenley Dr,MEMBER
340,NORMAL,424,39,2024-03-31T17:49:03,S 12th St & E Carson St,2024-03-31T17:56:07,26,S 27th St & Sidney St. (Southside Works),MEMBER
341,NORMAL,341,34,2024-03-31T17:48:58,N Dithridge St & Centre Ave,2024-03-31T17:54:39,29,Forbes Ave & Schenley Dr,MEMBER
342,NORMAL,383,34,2024-03-31T17:46:40,N Dithridge St & Centre Ave,2024-03-31T17:53:03,28,Fifth Ave & S Bouquet St,CASUAL
343,NORMAL,797,58,2024-03-31T17:45:16,W North Ave & Federal St,2024-03-31T17:58:33,47,17th St & Penn Ave,MEMBER
344,NORMAL,814,58,2024-03-31T17:45:08,W North Ave & Federal St,2024-03-31T17:58:42,47,17th St & Penn Ave,MEMBER
345,NORMAL,368,34,2024-03-31T17:44:15,N Dithridge St & Centre Ave,2024-03-31T17:50:23,38,Allequippa St & Darragh St,MEMBER
346,NORMAL,1431,28,2024-03-31T17:43:51,Fifth Ave & S Bouquet St,2024-03-31T18:07:42,20,Boulevard of the Allies & Parkview Ave,MEMBER
347,NORMAL,350,6,2024-03-31T17:43:53,10th St & Penn Ave,2024-03-31T17:49:43,18,21st St & Penn Ave,MEMBER
348,NORMAL,238,51,2024-03-31T17:42:21,Coltart Ave & Forbes Ave,2024-03-31T17:46:19,29,Forbes Ave & Schenley Dr,MEMBER
349,NORMAL,1162,58,2024-03-31T17:42:17,W North Ave & Federal St,2024-03-31T18:01:39,58,W North Ave & Federal St,MEMBER
350,NORMAL,636,33,2024-03-31T17:41:54,Schenley Dr & Schenley Dr Ext,2024-03-31T17:52:30,20,Boulevard of the Allies & Parkview Ave,MEMBER
351,NORMAL,1222,33,2024-03-31T17:41:44,Schenley Dr & Schenley Dr Ext,2024-03-31T18:02:06,13,S Bouquet Ave & Sennott St,MEMBER
352,NORMAL,762,12,2024-03-31T17:41:23,O'Hara St and University Place,2024-03-31T17:54:05,30,Shady Ave & Ellsworth Ave,MEMBER
353,NORMAL,1743,49,2024-03-31T17:40:53,Technology Dr & Bates St,2024-03-31T18:09:56,49,Technology Dr & Bates St,CASUAL
354,NORMAL,679,30,2024-03-31T17:40:40,Shady Ave & Ellsworth Ave,2024-03-31T17:51:59,34,N Dithridge St & Centre Ave,MEMBER
355,NORMAL,4480,9,2024-03-31T17:40:29,South Side Trail & S 4th St,2024-03-31T18:55:09,9,South Side Trail & S 4th St,MEMBER
356,NORMAL,327,34,2024-03-31T17:39:58,N Dithridge St & Centre Ave,2024-03-31T17:45:25,28,Fifth Ave & S Bouquet St,MEMBER
357,GRACE_PERIOD,22,49,2024-03-31T17:39:49,Technology Dr & Bates St,2024-03-31T17:40:11,49,Technology Dr & Bates St,CASUAL
358,NORMAL,1833,49,2024-03-31T17:39:27,Technology Dr & Bates St,2024-03-31T18:10:00,49,Technology Dr & Bates St,CASUAL
359,GRACE_PERIOD,26,29,2024-03-31T17:39:19,Forbes Ave & Schenley Dr,2024-03-31T17:39:45,29,Forbes Ave & Schenley Dr,MEMBER
360,NORMAL,145,3,2024-03-31T17:38:37,Centre Ave & Addison St,2024-03-31T17:41:02,53,Centre Ave & Heldman St,MEMBER
361,NORMAL,4606,9,2024-03-31T17:38:13,South Side Trail & S 4th St,2024-03-31T18:54:59,9,South Side Trail & S 4th St,MEMBER
362,NORMAL,2191,33,2024-03-31T17:37:26,Schenley Dr & Schenley Dr Ext,2024-03-31T18:13:57,20,Boulevard of the Allies & Parkview Ave,MEMBER
363,NORMAL,2282,26,2024-03-31T17:37:12,S 27th St & Sidney St. (Southside Works),2024-03-31T18:15:14,6,10th St & Penn Ave,CASUAL
364,NORMAL,870,50,2024-03-31T17:36:33,Atwood St & Bates St,2024-03-31T17:51:03,15,Ivy St & Walnut St,MEMBER
