stop_name,latitude,longitude,total_ons
HWY RT 51 AT STREETS RUN RD,40.3462,-79.9733,6.0
HWY RT 51 AT STREETS RUN RD,40.3462,-79.9733,8.0
HWY RT 51 AT STREETS RUN RD,40.3462,-79.9733,85.0
HWY RT 51 OPP CLOVERLEAF TOWERS,40.3421,-79.9668,9.0
HWY RT 51 OPP CLOVERLEAF TOWERS,40.3421,-79.9668,10.0
HWY RT 51 OPP CLOVERLEAF TOWERS,40.3421,-79.9668,25.0
HWY RT 51 OPP CLOVERLEAF TOWERS,40.3421,-79.9668,0.0
HWY RT 51 OPP CLOVERLEAF TOWERS,40.3421,-79.9668,1.0
HWY RT 51 OPP CLOVERLEAF TOWERS,40.3421,-79.9668,1.0
HWY RT 51 OPP CLOVERLEAF TOWERS,40.3421,-79.9668,41.0
HWY RT 51 OPP GRACE ST,40.344,-79.9713,58.0
HWY RT 51 OPP GRACE ST,40.344,-79.9713,96.0
HWY RT 51 OPP GRACE ST,40.344,-79.9713,207.0
HWY RT 51 OPP GRACE ST,40.344,-79.9713,446.0
HWY RT 51 OPP GRACE ST,40.344,-79.9713,16.0
HWY RT 51 OPP GRACE ST,40.344,-79.9713,46.0
HWY RT 51 OPP GRACE ST,40.344,-79.9713,632.0
KEEPORT DR AT #5407,40.3396,-79.9802,53.0
KEEPORT DR AT #5407,40.3396,-79.9802,383.0
KEEPORT DR AT TRAVIS DR FS,40.3384,-79.9791,55.0
KEEPORT DR AT TRAVIS DR FS,40.3384,-79.9791,813.0
KEEPORT DR AT YOUNGRIDGE DR,40.3408,-79.9812,50.0
KEEPORT DR AT YOUNGRIDGE DR,40.3408,-79.9812,653.0
KEEPORT DR OPP YOUNGRIDGE DR,40.3409,-79.9813,13.0
KEEPORT DR OPP YOUNGRIDGE DR,40.3409,-79.9813,72.0
KEEPORT DR AT TRAVIS DR,40.3383,-79.9792,29.0
KEEPORT DR AT TRAVIS DR,40.3383,-79.9792,141.0
KEEPORT DR AT #5402,40.3395,-79.9803,14.0
KEEPORT DR AT #5402,40.3395,-79.9803,106.0
KEEPORT DR AT KNOEDLER RD,40.342,-79.9812,90.0
KEEPORT DR AT KNOEDLER RD,40.342,-79.9812,1023.0
KNOEDLER RD AT BROWNSVILLE RD,40.3417,-79.9848,9.0
KNOEDLER RD AT BROWNSVILLE RD,40.3417,-79.9848,245.0
KNOEDLER RD AT BROWNSVILLE RD FS,40.3416,-79.9845,4.0
KNOEDLER RD AT BROWNSVILLE RD FS,40.3416,-79.9845,34.0
KNOEDLER RD AT KEEPORT DR,40.342,-79.9814,88.0
KNOEDLER RD AT KEEPORT DR,40.342,-79.9814,409.0
KNOEDLER RD OPP MERRYHEART HOME (#100),40.342,-79.9825,15.0
KNOEDLER RD OPP MERRYHEART HOME (#100),40.342,-79.9825,81.0
LAUREL DR AT CURRY RD,40.3443,-79.9923,0.0
BLOSSOM DR AT MCANULTY RD,40.3438,-79.9972,0.0
BLOSSOM DR AT NORMA DR,40.3437,-80.0023,1.0
BLOSSOM DR AT NORMA DR,40.3439,-80.002,72.0
PROSPECT RD AT BERYL DR FS,40.3614,-79.9622,1.0
PROSPECT RD AT BERYL DR FS,40.3614,-79.9622,1.0
PROSPECT RD AT BERYL DR FS,40.3614,-79.9622,118.0
PROSPECT RD OPP BERYL DR,40.3613,-79.9623,0.0
PROSPECT RD OPP BERYL DR,40.3613,-79.9623,0.0
PROSPECT RD OPP BERYL DR,40.3613,-79.9623,1.0
KNOEDLER RD AT BALDWIN TOWERS (#200),40.3419,-79.9823,2.0
KNOEDLER RD AT BALDWIN TOWERS (#200),40.3419,-79.9823,49.0
PROSPECT RD OPP CAPAREL TOWNHOUSES,40.3596,-79.9597,2.0
PROSPECT RD OPP CAPAREL TOWNHOUSES,40.3596,-79.9597,0.0
PROSPECT RD OPP CAPAREL TOWNHOUSES,40.3596,-79.9597,32.0
HOLLYROOD DR AT PROSPECT RD,40.3628,-79.9636,2.0
HOLLYROOD DR AT PROSPECT RD,40.3628,-79.9636,4.0
HOLLYROOD DR AT PROSPECT RD,40.3628,-79.9636,226.0
PROSPECT RD AT CAPAREL TOWNHOUSE,40.3597,-79.9599,0.0
PROSPECT RD AT CAPAREL TOWNHOUSE,40.3597,-79.9599,0.0
PROSPECT RD AT CAPAREL TOWNHOUSE,40.3597,-79.9599,1.0
CUSTER AVE AT JOSEPH ST,40.3945,-79.9702,19.0
CUSTER AVE OPP BICKAR ST,40.3942,-79.971,19.0
CHURCHVIEW GARDEN APARTMENTS,40.3861,-79.938,267.0
BLOSSOM DR OPP CLELIA DR,40.3443,-80.0005,1.0
BLOSSOM DR AT CLELIA DR,40.3444,-80.0003,111.0
CHURCHVIEW GARDEN APTS DRVWY AT CHURCHVIEW AVE,40.3856,-79.9405,31.0
CHURCHVIEW AVE OPP REVO RD,40.3862,-79.9429,33.0
CHURCHVIEW AVE AT CATHELL RD,40.3847,-79.9495,94.0
CHURCHVIEW AVE AT GREENGLEN DR,40.384,-79.9528,54.0
CHURCHVIEW AVE OPP JOHN ROMANUS DR,40.3835,-79.9555,4.0
CHURCHVIEW AVE OPP CASTLEVIEW DR,40.385,-79.9591,19.0
CHURCHVIEW AVE AT WALTON RD FS,40.3855,-79.9611,70.0
CHURCHVIEW AVE AT GLASS RUN RD FS,40.3859,-79.9678,176.0
CHURCHVIEW AVE AT ANDRADE ST FS,40.3858,-79.9699,9.0
CHURCHVIEW AVE OPP WAIDLER AVE,40.3849,-79.974,47.0
CUSTER AVE AT MARY ST,40.3936,-79.9727,41.0
CUSTER AVE AT EDWARD DR,40.3955,-79.9684,25.0
CLOVERFIELD DR AT EDWARD DR FS,40.3949,-79.9662,52.0
CLOVERFIELD DR AT SANDRA DR,40.3973,-79.9661,62.0
CLOVERFIELD DR AT AGNEW RD,40.3987,-79.9646,50.0
AGNEW RD AT ACADEMY CHARTER SCHOOL DRVWY,40.3994,-79.9676,43.0
AGNEW RD AT LAFFERTY DR,40.3982,-79.9693,91.0
AGNEW RD OPP JOSEPH ST,40.3963,-79.9715,40.0
AGNEW RD AT PENN ST FS,40.3965,-79.9743,109.0
AGNEW RD AT ALAN ST,40.3964,-79.9739,9.0
AGNEW RD AT JOSEPH ST FS,40.3963,-79.9712,0.0
AGNEW RD OPP LAFFERTY DR,40.3979,-79.9693,4.0
AGNEW RD OPP ACADEMY CHARTER SCHOOL DRVWY,40.3994,-79.9678,1.0
AGNEW RD AT CLOVERFIELD DR,40.3988,-79.9647,0.0
CLOVERFIELD DR AT SANDRA DR,40.3975,-79.966,0.0
CLOVERFIELD DR AT EDWARD DR,40.3949,-79.9664,8.0
EDWARD DR AT CUSTER AVE,40.3956,-79.9683,7.0
CUSTER AVE OPP MARY ST,40.3937,-79.9726,7.0
CUSTER AVE OPP ST WENDELIN CHURCH,40.3934,-79.9746,1.0
CHURCHVIEW AVE OPP ANDRADE ST,40.3858,-79.9695,0.0
CHURCHVIEW AVE AT MELLOTT RD NS,40.3858,-79.9675,7.0
CHURCHVIEW AVE AT VILLAGE DR,40.386,-79.9623,1.0
CHURCHVIEW AVE AT CASTLEVIEW DR,40.385,-79.9592,0.0
CHURCHVIEW AVE AT JOHN ROMANUS DR FS,40.3835,-79.9554,0.0
CHURCHVIEW AVE AT MARY ANN DR FS,40.384,-79.953,2.0
CHURCHVIEW AVE AT CATHELL RD NS,40.3845,-79.9497,0.0
CHURCHVIEW AVE AT REVO RD,40.3861,-79.943,1.0
CHURCHVIEW AVE AT DONAHUE DR NS,40.3856,-79.9407,0.0
HORNING RD AT #5621,40.333,-79.989,0.0
HORNING RD OPP #5621,40.333,-79.9891,0.0
BROWNSVILLE RD AT SUNNY DR,40.345,-79.9857,0.0
BROWNSVILLE RD AT SUNNY DR,40.345,-79.9857,7.0
PROSPECT RD AT HOLLYROOD RD FS,40.3627,-79.9636,1.0
PROSPECT RD AT HOLLYROOD RD FS,40.3627,-79.9636,0.0
PROSPECT RD AT HOLLYROOD RD FS,40.3627,-79.9636,9.0
BALPH AVE AT TEECE AVE,40.4974,-80.0544,17.0
BALPH AVE AT TEECE AVE,40.4974,-80.0544,18.0
BALPH AVE AT TEECE AVE,40.4974,-80.0544,197.0
FOREST AVE AT BALPH AVE,40.5,-80.0526,38.0
FOREST AVE AT BALPH AVE,40.5,-80.0526,18.0
FOREST AVE AT BALPH AVE,40.5,-80.0526,318.0
FOREST AVE AT BALPH AVE,40.5,-80.0524,17.0
FOREST AVE AT BALPH AVE,40.5,-80.0524,4.0
FOREST AVE AT BALPH AVE,40.5,-80.0524,91.0
FOREST AVE AT CAROLYN AVE FS,40.5022,-80.0545,14.0
FOREST AVE AT CAROLYN AVE FS,40.5022,-80.0545,14.0
FOREST AVE AT CAROLYN AVE FS,40.5022,-80.0545,106.0
FOREST AVE AT MARYLAND AVE,40.5043,-80.0524,45.0
FOREST AVE AT MARYLAND AVE,40.5043,-80.0524,24.0
FOREST AVE AT MARYLAND AVE,40.5043,-80.0524,276.0
FOREST AVE AT MARYLAND AVE,40.5041,-80.0525,3.0
FOREST AVE AT MARYLAND AVE,40.5041,-80.0525,9.0
FOREST AVE AT MARYLAND AVE,40.5041,-80.0525,17.0
FOREST AVE AT #414,40.499,-80.0505,1.0
FOREST AVE AT #414,40.499,-80.0505,7.0
FOREST AVE AT #414,40.499,-80.0505,17.0
FOREST AVE AT #546,40.5007,-80.0538,0.0
FOREST AVE AT #546,40.5007,-80.0538,0.0
FOREST AVE AT #546,40.5007,-80.0538,5.0
FOREST AVE OPP CAROLYN AVE,40.5025,-80.0543,2.0
FOREST AVE OPP CAROLYN AVE,40.5025,-80.0543,6.0
FOREST AVE OPP CAROLYN AVE,40.5025,-80.0543,31.0
FOREST AVE OPP #550,40.5009,-80.0543,4.0
FOREST AVE OPP #550,40.5009,-80.0543,0.0
FOREST AVE OPP #550,40.5009,-80.0543,35.0
FREMONT AVE AT TEECE AVE,40.4958,-80.0517,5.0
FREMONT AVE AT TEECE AVE,40.4958,-80.0517,9.0
FREMONT AVE AT TEECE AVE,40.4958,-80.0517,82.0
GRANT AVE AT DAVIS AVE,40.4902,-80.0507,2.0
GRANT AVE AT LINCOLN AVE,40.492,-80.0485,0.0
GRANT AVE AT WASHINGTON AVE FS,40.4909,-80.0499,1.0
GRANT AVE AT WOODLAWN AVE,40.4889,-80.0524,26.0
GRANT AVE OPP JEFFERSON AVE,40.4894,-80.0517,0.0
GRANT AVE OPP LAUREL AVE,40.4884,-80.0531,10.0
KENDALL AVE AT CRAWFORD AVE,40.489,-80.0507,53.0
KENDALL AVE AT DAVIS AVE,40.4897,-80.0499,183.0
KENDALL AVE OPP WATSON AVE,40.4879,-80.052,186.0
LINCOLN AVE AT BALPH AVE,40.4955,-80.0554,37.0
LINCOLN AVE AT BALPH AVE,40.4955,-80.0554,27.0
LINCOLN AVE AT BALPH AVE,40.4955,-80.0554,227.0
LINCOLN AVE AT BALPH AVE,40.4955,-80.0554,24.0
LINCOLN AVE AT BRIGHTON RD,40.4925,-80.0492,19.0
LINCOLN AVE AT BRIGHTON RD,40.4925,-80.0492,10.0
LINCOLN AVE AT BRIGHTON RD,40.4925,-80.0492,73.0
LINCOLN AVE AT BRIGHTON RD,40.4925,-80.0492,20.0
LINCOLN AVE AT BRIGHTON RD,40.4925,-80.0492,19.0
LINCOLN AVE AT BRIGHTON RD,40.4925,-80.0492,116.0
LINCOLN AVE AT BRIGHTON RD,40.4925,-80.0492,10.0
LINCOLN AVE AT BRYANT AVE FS,40.4924,-80.0492,55.0
LINCOLN AVE AT BRYANT AVE FS,40.4924,-80.0492,33.0
LINCOLN AVE AT BRYANT AVE FS,40.4924,-80.0492,314.0
LINCOLN AVE AT BRYANT AVE FS,40.4924,-80.0492,76.0
LINCOLN AVE AT BRYANT AVE FS,40.4924,-80.0492,83.0
LINCOLN AVE AT BRYANT AVE FS,40.4924,-80.0492,666.0
LINCOLN AVE AT BRYANT AVE FS,40.4924,-80.0492,440.0
LINCOLN AVE OPP FREMONT AVE NS,40.4943,-80.0531,46.0
LINCOLN AVE OPP FREMONT AVE NS,40.4943,-80.0531,29.0
LINCOLN AVE OPP FREMONT AVE NS,40.4943,-80.0531,297.0
LINCOLN AVE OPP FREMONT AVE NS,40.4943,-80.0531,64.0
LINCOLN AVE OPP FREMONT AVE NS,40.4943,-80.0531,88.0
LINCOLN AVE OPP FREMONT AVE NS,40.4943,-80.0531,746.0
LINCOLN AVE OPP FREMONT AVE NS,40.4943,-80.0531,531.0
LINCOLN AVE OPP FREMONT AVE,40.494,-80.0523,118.0
LINCOLN AVE OPP FREMONT AVE,40.494,-80.0523,106.0
LINCOLN AVE OPP FREMONT AVE,40.494,-80.0523,803.0
LINCOLN AVE OPP FREMONT AVE,40.494,-80.0523,63.0
LINCOLN AVE OPP FREMONT AVE,40.494,-80.0523,29.0
LINCOLN AVE OPP FREMONT AVE,40.494,-80.0523,357.0
LINCOLN AVE OPP FREMONT AVE,40.494,-80.0523,53.0
LINCOLN AVE AT JACKSON AVE,40.4969,-80.0583,148.0
LINCOLN AVE AT JACKSON AVE,40.4969,-80.0583,117.0
LINCOLN AVE AT JACKSON AVE,40.4969,-80.0583,1112.0
LINCOLN AVE AT JACKSON AVE,40.4969,-80.0583,292.0
LINCOLN AVE AT JACKSON AVE,40.4968,-80.058,44.0
LINCOLN AVE AT JACKSON AVE,40.4968,-80.058,26.0
LINCOLN AVE AT JACKSON AVE,40.4968,-80.058,188.0
LINCOLN AVE AT JACKSON AVE,40.4968,-80.058,35.0
LINCOLN AVE AT KENDALL AVE,40.491,-80.0482,25.0
LINCOLN AVE AT KENDALL AVE,40.491,-80.0482,23.0
LINCOLN AVE AT KENDALL AVE,40.491,-80.0482,167.0
LINCOLN AVE AT KENDALL AVE,40.491,-80.0482,51.0
LINCOLN AVE AT KENDALL AVE,40.491,-80.0482,56.0
LINCOLN AVE AT KENDALL AVE,40.491,-80.0482,420.0
LINCOLN AVE AT KENDALL AVE,40.491,-80.0482,213.0
LINCOLN AVE AT SHERIDAN AVE,40.4952,-80.0549,120.0
LINCOLN AVE AT SHERIDAN AVE,40.4952,-80.0549,71.0
LINCOLN AVE AT SHERIDAN AVE,40.4952,-80.0549,848.0
LINCOLN AVE AT SHERIDAN AVE,40.4952,-80.0549,212.0
LINCOLN AVE AT SHERIDAN AVE,40.4952,-80.0549,221.0
LINCOLN AVE AT SHERIDAN AVE,40.4952,-80.0549,1670.0
LINCOLN AVE AT SHERIDAN AVE,40.4952,-80.0549,651.0
LINCOLN AVE AT KESWICK AVE,40.4899,-80.0477,7.0
LINCOLN AVE AT KESWICK AVE,40.4899,-80.0477,6.0
LINCOLN AVE AT KESWICK AVE,40.4899,-80.0477,41.0
LINCOLN AVE AT KESWICK AVE,40.4899,-80.0477,18.0
LINCOLN AVE AT KESWICK AVE,40.4899,-80.0477,9.0
LINCOLN AVE AT KESWICK AVE,40.4899,-80.0477,74.0
LINCOLN AVE AT STARR AVE,40.4978,-80.06,41.0
LINCOLN AVE AT STARR AVE,40.4978,-80.06,31.0
LINCOLN AVE AT STARR AVE,40.4978,-80.06,298.0
LINCOLN AVE AT STARR AVE,40.4978,-80.06,38.0
LINCOLN AVE AT STRAW AVE,40.4916,-80.0477,0.0
LINCOLN AVE AT STRAW AVE,40.4916,-80.0477,1.0
LINCOLN AVE AT STRAW AVE,40.4916,-80.0477,26.0
LINCOLN AVE AT STRAW AVE,40.4916,-80.0477,4.0
LINCOLN AVE AT STRAW AVE,40.4916,-80.0477,18.0
LINCOLN AVE AT STRAW AVE,40.4916,-80.0477,89.0
OHIO RIVER BLVD AT KENDALL AVE,40.4863,-80.0539,6.0
OHIO RIVER BLVD AT KENDALL AVE,40.4863,-80.0539,1.0
OHIO RIVER BLVD AT KENDALL AVE,40.4863,-80.0539,44.0
OHIO RIVER BLVD AT KENDALL AVE,40.4863,-80.0539,3.0
OHIO RIVER BLVD AT RIVERVIEW AVE FS,40.4918,-80.0614,27.0
OHIO RIVER BLVD AT RIVERVIEW AVE FS,40.4918,-80.0614,41.0
OHIO RIVER BLVD AT RIVERVIEW AVE FS,40.4918,-80.0614,279.0
OHIO RIVER BLVD AT #4401 (OPP SPRING AVE STEPS),40.4888,-80.0578,2.0
OHIO RIVER BLVD AT #4401 (OPP SPRING AVE STEPS),40.4888,-80.0578,6.0
OHIO RIVER BLVD AT #4401 (OPP SPRING AVE STEPS),40.4888,-80.0578,20.0
OHIO RIVER BLVD AT SHILOH AVE,40.4879,-80.0563,3.0
OHIO RIVER BLVD AT SHILOH AVE,40.4879,-80.0563,7.0
OHIO RIVER BLVD AT SHILOH AVE,40.4879,-80.0563,13.0
OHIO RIVER BLVD OPP KENDALL AVE,40.4863,-80.0542,5.0
OHIO RIVER BLVD OPP KENDALL AVE,40.4863,-80.0542,5.0
OHIO RIVER BLVD OPP KENDALL AVE,40.4863,-80.0542,94.0
OHIO RIVER BLVD OPP RIVERVIEW AVE,40.4918,-80.0615,32.0
OHIO RIVER BLVD OPP RIVERVIEW AVE,40.4918,-80.0615,41.0
OHIO RIVER BLVD OPP RIVERVIEW AVE,40.4918,-80.0615,352.0
OHIO RIVER BLVD AT SPRING AVE STEPS,40.4889,-80.0577,1.0
OHIO RIVER BLVD AT SPRING AVE STEPS,40.4889,-80.0577,0.0
OHIO RIVER BLVD AT SPRING AVE STEPS,40.4889,-80.0577,32.0
OHIO RIVER BLVD OPP SHILOH AVE,40.4879,-80.0565,9.0
OHIO RIVER BLVD OPP SHILOH AVE,40.4879,-80.0565,16.0
OHIO RIVER BLVD OPP SHILOH AVE,40.4879,-80.0565,97.0
LINCOLN AVE AT BURNSIDE AVE FS,40.4891,-80.047,2.0
LINCOLN AVE AT BURNSIDE AVE FS,40.4891,-80.047,6.0
LINCOLN AVE AT BURNSIDE AVE FS,40.4891,-80.047,105.0
LINCOLN AVE AT BURNSIDE AVE FS,40.4891,-80.047,18.0
LINCOLN AVE AT BURNSIDE AVE FS,40.4891,-80.047,26.0
LINCOLN AVE AT BURNSIDE AVE FS,40.4891,-80.047,163.0
LINCOLN AVE AT HARRISON AVE,40.4935,-80.0515,74.0
LINCOLN AVE AT HARRISON AVE,40.4935,-80.0515,65.0
LINCOLN AVE AT HARRISON AVE,40.4935,-80.0515,401.0
LINCOLN AVE AT HARRISON AVE,40.4935,-80.0515,119.0
LINCOLN AVE AT HARRISON AVE,40.4935,-80.0515,95.0
LINCOLN AVE AT HARRISON AVE,40.4935,-80.0515,910.0
LINCOLN AVE AT HARRISON AVE,40.4935,-80.0515,424.0
KENDALL AVE AT CEDAR AVE,40.4867,-80.0536,93.0
BALPH AVE AT ORCHARD AVE,40.4992,-80.0531,23.0
BALPH AVE AT ORCHARD AVE,40.4992,-80.0531,15.0
BALPH AVE AT ORCHARD AVE,40.4992,-80.0531,244.0
LINCOLN AVE AT STARR AVE FS (KUHN'S),40.4976,-80.0598,133.0
LINCOLN AVE AT STARR AVE FS (KUHN'S),40.4976,-80.0598,97.0
LINCOLN AVE AT STARR AVE FS (KUHN'S),40.4976,-80.0598,975.0
LINCOLN AVE AT STARR AVE FS (KUHN'S),40.4976,-80.0598,272.0
CHURCH AVE AT DICKSON AVE,40.5075,-80.0814,13.0
CHURCH AVE AT FOREST AVE,40.5082,-80.0829,236.0
CHURCH AVE AT FOREST AVE,40.5081,-80.0826,0.0
CHURCH AVE AT RIDGE AVE,40.5074,-80.0794,107.0
CHURCH AVE AT RIDGE AVE,40.5074,-80.0791,0.0
CHURCH AVE AT WALNUT RD,40.507,-80.0769,19.0
CHURCH AVE AT WALNUT RD,40.507,-80.0766,0.0
DIVISION ST OPP MARIE AVE,40.5044,-80.0752,47.0
OHIO RIVER BLVD AT BRIGHTON RD,40.505,-80.0848,1.0
OHIO RIVER BLVD AT BRIGHTON RD,40.505,-80.0848,2.0
OHIO RIVER BLVD AT BRIGHTON RD,40.505,-80.0848,8.0
OHIO RIVER BLVD AT DICKSON AVE,40.5036,-80.0809,8.0
OHIO RIVER BLVD AT DICKSON AVE,40.5036,-80.0809,2.0
OHIO RIVER BLVD AT DICKSON AVE,40.5036,-80.0809,9.0
OHIO RIVER BLVD AT LAUREL AVE,40.5019,-80.0762,2.0
OHIO RIVER BLVD AT LAUREL AVE,40.5019,-80.0762,0.0
OHIO RIVER BLVD AT LAUREL AVE,40.5019,-80.0762,18.0
OHIO RIVER BLVD OPP BRIGHTON RD (#7139),40.5048,-80.0847,8.0
OHIO RIVER BLVD OPP BRIGHTON RD (#7139),40.5048,-80.0847,4.0
OHIO RIVER BLVD OPP BRIGHTON RD (#7139),40.5048,-80.0847,19.0
OHIO RIVER BLVD OPP DICKSON AVE,40.5036,-80.0812,5.0
OHIO RIVER BLVD OPP DICKSON AVE,40.5036,-80.0812,4.0
OHIO RIVER BLVD OPP DICKSON AVE,40.5036,-80.0812,45.0
OHIO RIVER BLVD OPP MONITOR AVE,40.5016,-80.0755,15.0
OHIO RIVER BLVD OPP MONITOR AVE,40.5016,-80.0755,11.0
OHIO RIVER BLVD OPP MONITOR AVE,40.5016,-80.0755,178.0
CHURCH AVE AT ROSTREVOR PL,40.5103,-80.0871,76.0
CHURCH AVE AT DALZELL AVE,40.5091,-80.0851,75.0
CHURCH AVE AT DALZELL AVE,40.5091,-80.0849,0.0
CHURCH AVE AT PERRYSVILLE AVE,40.5103,-80.0869,1.0
GARDENVILLE RD OPP BLOSSOM DR,40.3427,-80.0056,0.0
BLOSSOM DR AT GARDENVILLE RD,40.3427,-80.0053,28.0
VILLAGE DR AT STAIRTOWER,40.3399,-80.0545,74.0
FT COUCH RD AT MEDICAL ARTS BLDG,40.3408,-80.0523,6.0
HIGHLAND RD AT OXFORD DR FS,40.349,-80.0506,85.0
HIGHLAND RD AT OXFORD DR,40.3489,-80.0503,20.0
HIGHLAND RD AT WASHINGTON RD FS,40.3482,-80.0518,0.0
OXFORD DR AT THOMAS MORE MANOR,40.3434,-80.052,1.0
OXFORD DR AT HOME DEPOT,40.3446,-80.0497,0.0
OXFORD DR OPP VILLAGE SQUARE UPPER ENTRANCE,40.3479,-80.0496,0.0
OXFORD DR AT GIANT EAGLE,40.3465,-80.0485,84.0
OXFORD DR OPP GIANT EAGLE,40.3466,-80.0489,17.0
WASHINGTON RD AT FIDELITY INVESTMENTS,40.3503,-80.0514,0.0
VILLAGE DR AT SOUTH HILLS VILLAGE PARKING GA,40.34,-80.0536,94.0
FREEPORT RD OPP BLAW AVE,40.493,-79.8629,51.0
FREEPORT RD OPP BLAW AVE,40.493,-79.8629,62.0
FREEPORT RD OPP BLAW AVE,40.493,-79.8629,301.0
FREEPORT RD AT BLAW AVE,40.4928,-79.8631,11.0
FREEPORT RD AT BLAW AVE,40.4928,-79.8631,15.0
FREEPORT RD AT BLAW AVE,40.4928,-79.8631,92.0
FREEPORT RD AT CABLE AVE,40.4947,-79.8594,10.0
FREEPORT RD AT CABLE AVE,40.4947,-79.8594,5.0
FREEPORT RD AT CABLE AVE,40.4947,-79.8594,70.0
FREEPORT RD AT CENTER AVE (BLAWNOX),40.4921,-79.8649,30.0
FREEPORT RD AT CENTER AVE (BLAWNOX),40.4921,-79.8649,27.0
FREEPORT RD AT CENTER AVE (BLAWNOX),40.4921,-79.8649,225.0
FREEPORT RD AT CENTER AVE (BLAWNOX),40.4918,-79.8651,10.0
FREEPORT RD AT CENTER AVE (BLAWNOX),40.4918,-79.8651,5.0
FREEPORT RD AT CENTER AVE (BLAWNOX),40.4918,-79.8651,52.0
FREEPORT RD AT HUMBOLDT ST,40.4963,-79.8571,20.0
FREEPORT RD AT HUMBOLDT ST,40.4963,-79.8571,18.0
FREEPORT RD AT HUMBOLDT ST,40.4963,-79.8571,81.0
FREEPORT RD AT HUMBOLDT ST,40.4961,-79.8572,0.0
FREEPORT RD AT HUMBOLDT ST,40.4961,-79.8572,0.0
FREEPORT RD AT HUMBOLDT ST,40.4961,-79.8572,2.0
FREEPORT RD AT LEWIS AVE FS,40.4973,-79.8558,1.0
FREEPORT RD AT LEWIS AVE FS,40.4973,-79.8558,3.0
FREEPORT RD AT LEWIS AVE FS,40.4973,-79.8558,52.0
FREEPORT RD AT LEWIS AVE,40.4971,-79.856,0.0
FREEPORT RD AT LEWIS AVE,40.4971,-79.856,0.0
FREEPORT RD AT LEWIS AVE,40.4971,-79.856,4.0
FREEPORT RD AT MAPLE AVE,40.4939,-79.8608,3.0
FREEPORT RD AT MAPLE AVE,40.4939,-79.8608,2.0
FREEPORT RD AT MAPLE AVE,40.4939,-79.8608,21.0
FREEPORT RD AT MCKINLEY AVE,40.494,-79.8609,15.0
FREEPORT RD AT MCKINLEY AVE,40.494,-79.8609,19.0
FREEPORT RD AT MCKINLEY AVE,40.494,-79.8609,145.0
FREEPORT RD OPP CABLE AVE,40.4948,-79.8591,2.0
FREEPORT RD OPP CABLE AVE,40.4948,-79.8591,1.0
FREEPORT RD OPP CABLE AVE,40.4948,-79.8591,28.0
9TH AVE OPP GRANT ST,40.6083,-79.7459,7.0
9TH AVE AT HORNER ST,40.6076,-79.7475,4.0
9TH AVE AT MORGAN ST,40.6096,-79.7419,48.0
9TH AVE AT MORGAN ST,40.6095,-79.7421,0.0
9TH AVE AT PENN ST,40.6099,-79.7402,0.0
9TH AVE AT PENN ST FS,40.61,-79.7404,95.0
9TH AVE AT PROSPECT ST,40.6091,-79.7441,43.0
FREEPORT RD AT MILE LOCK LN,40.6155,-79.7388,0.0
PENN ST AT ATLANTIC AVE,40.6117,-79.7408,7.0
PENN ST AT ATLANTIC AVE,40.6115,-79.7407,0.0
PENN ST AT BROADVIEW BLVD FS,40.6135,-79.7419,2.0
PENN ST AT PACIFIC AVE,40.6123,-79.741,1.0
PENN ST AT ROUP AVE,40.6109,-79.7405,9.0
PENN ST AT UNION AVE,40.6132,-79.7417,2.0
PENN ST AT UNION AVE,40.613,-79.7415,0.0
PENN ST AT BROADVIEW BLVD,40.6139,-79.7421,3.0
PROSPECT ST OPP RESERVOIR DR,40.6108,-79.7465,0.0
PROSPECT ST OPP ROUP AVE,40.6097,-79.745,0.0
PROSPECT ST AT 9TH AVE,40.6091,-79.7444,3.0
FREEPORT RD AT HORNER ST,40.6093,-79.7491,0.0
4TH ST AT COREY AVE,40.4083,-79.8672,17.0
4TH ST AT COREY AVE,40.4083,-79.8672,8.0
4TH ST AT COREY AVE,40.4083,-79.8672,125.0
BRADDOCK AVE AT 2ND ST,40.4061,-79.8733,44.0
BRADDOCK AVE AT 2ND ST,40.4061,-79.8733,28.0
BRADDOCK AVE AT 2ND ST,40.4061,-79.8733,359.0
BRADDOCK AVE AT 4TH ST,40.4049,-79.8711,71.0
BRADDOCK AVE AT 4TH ST,40.4049,-79.8711,39.0
BRADDOCK AVE AT 4TH ST,40.4049,-79.8711,485.0
BRADDOCK AVE AT 4TH ST,40.4051,-79.8717,4.0
BRADDOCK AVE AT 4TH ST,40.4051,-79.8717,3.0
BRADDOCK AVE AT 4TH ST,40.4051,-79.8717,20.0
BRADDOCK AVE AT 7TH ST,40.4025,-79.8676,1.0
BRADDOCK AVE AT 7TH ST,40.4025,-79.8676,2.0
BRADDOCK AVE AT 7TH ST,40.4025,-79.8676,7.0
BRADDOCK AVE AT 7TH ST,40.4025,-79.8676,0.0
BRADDOCK AVE AT 7TH ST,40.4025,-79.8676,5.0
BRADDOCK AVE AT 7TH ST,40.4025,-79.8676,21.0
BRADDOCK AVE AT COREY AVE,40.4038,-79.8692,52.0
BRADDOCK AVE AT COREY AVE,40.4038,-79.8692,22.0
BRADDOCK AVE AT COREY AVE,40.4038,-79.8692,295.0
BRADDOCK AVE AT COREY AVE,40.4038,-79.8692,126.0
BRADDOCK AVE AT COREY AVE,40.4038,-79.8692,92.0
